Fuzzing (with MutationEngine),0d 0h 28m 31s,17:16:59 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.14,66.94,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 31s,17:16:59 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.15,66.94,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 32s,17:17:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.15,66.95,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 32s,17:17:00 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.15,66.95,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 32s,17:17:00 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.15,66.95,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 33s,17:17:01 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,67.15,66.95,5.22,5.03,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.9,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 28m 33s,17:17:02 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,67.15,66.95,5.22,5.03,0,,,,,,,,0,8.31,104.58,31.54,0,,,,0,356.58,4.01,67.9,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 34s,17:17:02 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,67.15,66.95,5.22,5.02,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.89,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 28m 34s,17:17:02 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,67.15,66.95,5.22,5.02,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.89,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 28m 35s,17:17:03 - 12.05.2025,0,0,0d 0h 0m 4s,0,0,,67.15,66.95,5.22,5.02,0,,,,,,,,0,8.31,104.59,31.54,0,,,,0,356.58,4.01,67.89,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 8s,17:18:36 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.7,5.04,4.96,0,,,,,,,,0,8.36,102.32,31.68,0,,,,0,361.47,2.74,67.92,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 10s,17:18:38 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.06,66.7,5.04,4.96,0,,,,,,,,0,8.36,102.31,31.68,0,,,,0,361.47,2.74,67.92,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 10s,17:18:38 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,67.05,66.69,5.04,4.96,0,,,,,,,,0,8.36,102.31,31.68,0,,,,0,361.47,2.74,67.92,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 11s,17:18:39 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,67.06,66.69,5.04,4.96,0,,,,,,,,0,8.36,102.3,31.68,0,,,,0,361.47,2.74,67.92,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 13s,17:18:41 - 12.05.2025,0,0,0d 0h 0m 5s,0,0,,67.05,66.68,5.03,4.96,0,,,,,,,,0,8.36,102.3,31.68,0,,,,0,361.47,2.74,67.92,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 31s,17:18:59 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.13,66.78,5.02,4.94,0,,,,,,,,0,8.37,102.5,31.8,0,,,,0,358.32,2.82,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 31s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.13,66.78,5.02,4.94,0,,,,,,,,0,8.37,102.5,31.8,0,,,,0,358.32,2.82,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.14,66.79,5.01,4.94,0,,,,,,,,0,8.37,102.5,31.8,0,,,,0,358.32,2.82,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.13,66.78,5.01,4.94,0,,,,,,,,0,8.37,102.49,31.8,0,,,,0,358.32,2.83,67.78,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.12,66.77,5.01,4.94,0,,,,,,,,0,8.37,102.49,31.8,0,,,,0,358.32,2.83,67.78,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.13,66.78,5.01,4.94,0,,,,,,,,0,8.37,102.49,31.8,0,,,,0,358.32,2.83,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.13,66.78,5.01,4.94,0,,,,,,,,0,8.37,102.48,31.8,0,,,,0,358.32,2.83,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:00 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.13,66.78,5.01,4.94,0,,,,,,,,0,8.37,102.47,31.8,0,,,,0,358.32,2.83,67.78,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:01 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.14,66.79,5.01,4.93,0,,,,,,,,0,8.37,102.47,31.8,0,,,,0,358.32,2.83,67.77,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 32s,17:19:01 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.13,66.78,5.01,4.93,0,,,,,,,,0,8.37,102.46,31.8,0,,,,0,358.32,2.83,67.77,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 38s,17:19:06 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.06,66.7,5.03,4.95,0,,,,,,,,0,8.39,102.49,31.83,0,,,,0,353.06,2.87,67.69,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 38s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.7,5.03,4.95,0,,,,,,,,0,8.39,102.48,31.83,0,,,,0,353.06,2.87,67.69,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 38s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.71,5.03,4.95,0,,,,,,,,0,8.39,102.48,31.83,0,,,,0,353.06,2.87,67.69,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 39s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.71,5.03,4.95,0,,,,,,,,0,8.39,102.48,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 39s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.7,5.03,4.95,0,,,,,,,,0,8.39,102.48,31.83,0,,,,0,353.06,2.87,67.68,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 30m 39s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.07,66.71,5.03,4.95,0,,,,,,,,0,8.39,102.47,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 39s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.07,66.71,5.03,4.95,0,,,,,,,,0,8.39,102.47,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 39s,17:19:07 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.08,66.71,5.03,4.95,0,,,,,,,,0,8.39,102.47,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 40s,17:19:08 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.08,66.72,5.03,4.95,0,,,,,,,,0,8.39,102.47,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 30m 40s,17:19:08 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,67.08,66.72,5.03,4.94,0,,,,,,,,0,8.39,102.48,31.83,0,,,,0,353.06,2.87,67.68,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 13s,17:19:41 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.14,5.07,0,,,,,,,,0,8.4,103.42,31.83,0,,,,0,386.3,3.01,67.71,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 13s,17:19:42 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.98,66.62,5.14,5.07,0,,,,,,,,0,8.4,103.43,31.83,0,,,,0,386.3,3.01,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 13s,17:19:42 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.98,66.62,5.14,5.07,0,,,,,,,,0,8.4,103.44,31.83,0,,,,0,386.3,3.02,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 14s,17:19:42 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.15,5.08,0,,,,,,,,0,8.4,103.46,31.83,0,,,,0,386.3,3.02,67.71,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 31m 15s,17:19:43 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,66.98,66.62,5.15,5.08,0,,,,,,,,0,8.4,103.47,31.83,0,,,,0,386.3,3.02,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,67.0,66.64,5.15,5.07,0,,,,,,,,0,8.4,103.55,31.84,0,,,,0,387.78,3.03,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.99,66.63,5.14,5.07,0,,,,,,,,0,8.4,103.55,31.84,0,,,,0,387.78,3.03,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.98,66.63,5.14,5.07,0,,,,,,,,0,8.4,103.54,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.98,66.62,5.14,5.07,0,,,,,,,,0,8.4,103.54,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.14,5.07,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:44 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.62,5.14,5.07,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 16s,17:19:45 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.15,5.08,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 31m 18s,17:19:46 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,66.97,66.61,5.15,5.08,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 20s,17:19:48 - 12.05.2025,0,0,0d 0h 0m 4s,0,0,,66.97,66.61,5.15,5.08,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 22s,17:19:50 - 12.05.2025,0,0,0d 0h 0m 6s,0,0,,66.96,66.6,5.16,5.09,0,,,,,,,,0,8.4,103.53,31.84,0,,,,0,387.78,3.04,67.7,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 31m 24s,17:19:52 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.96,66.6,5.16,5.09,0,,,,,,,,0,8.4,103.53,31.87,0,,,,0,388.59,3.04,67.65,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 24s,17:19:52 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.16,5.09,0,,,,,,,,0,8.4,103.52,31.87,0,,,,0,388.59,3.04,67.65,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 24s,17:19:52 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.16,5.09,0,,,,,,,,0,8.4,103.52,31.87,0,,,,0,388.59,3.04,67.65,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 25s,17:19:53 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.16,5.08,0,,,,,,,,0,8.4,103.51,31.87,0,,,,0,388.59,3.04,67.65,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 25s,17:19:53 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.97,66.61,5.16,5.08,0,,,,,,,,0,8.4,103.51,31.87,0,,,,0,388.59,3.04,67.65,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 26s,17:19:54 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.9,66.54,5.16,5.1,0,,,,,,,,0,8.4,103.72,31.96,0,,,,0,387.54,3.15,67.72,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 26s,17:19:54 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.9,66.55,5.16,5.09,0,,,,,,,,0,8.4,103.72,31.96,0,,,,0,387.54,3.15,67.72,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 26s,17:19:54 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.9,66.55,5.16,5.09,0,,,,,,,,0,8.4,103.71,31.96,0,,,,0,387.54,3.15,67.72,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 26s,17:19:54 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.91,66.55,5.16,5.09,0,,,,,,,,0,8.4,103.71,31.96,0,,,,0,387.54,3.15,67.72,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.91,66.56,5.16,5.09,0,,,,,,,,0,8.4,103.71,31.96,0,,,,0,387.54,3.15,67.72,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.91,66.56,5.16,5.09,0,,,,,,,,0,8.4,103.68,31.97,0,,,,0,383.38,3.2,67.71,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.91,66.56,5.16,5.09,0,,,,,,,,0,8.4,103.68,31.97,0,,,,0,383.38,3.2,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.91,66.56,5.16,5.09,0,,,,,,,,0,8.4,103.67,31.97,0,,,,0,383.38,3.2,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.92,66.57,5.16,5.09,0,,,,,,,,0,8.4,103.67,31.97,0,,,,0,383.38,3.2,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 27s,17:19:55 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.92,66.57,5.16,5.09,0,,,,,,,,0,8.4,103.66,31.97,0,,,,0,383.38,3.2,67.71,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 31s,17:20:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.88,66.56,5.19,5.11,0,,,,,,,,0,8.4,103.69,32.0,0,,,,0,391.56,3.23,67.73,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 32s,17:20:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.88,66.56,5.19,5.11,0,,,,,,,,0,8.4,103.69,32.0,0,,,,0,391.56,3.23,67.73,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 32s,17:20:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.88,66.55,5.19,5.11,0,,,,,,,,0,8.4,103.69,32.0,0,,,,0,391.56,3.23,67.73,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 32s,17:20:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.88,66.56,5.19,5.11,0,,,,,,,,0,8.4,103.69,32.0,0,,,,0,391.56,3.23,67.73,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 32s,17:20:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.87,66.55,5.19,5.11,0,,,,,,,,0,8.4,103.69,32.0,0,,,,0,391.56,3.23,67.73,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 40s,17:20:08 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.88,66.55,5.18,5.1,0,,,,,,,,0,8.4,103.67,32.04,0,,,,0,395.87,3.22,67.7,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 40s,17:20:09 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,66.87,66.54,5.19,5.11,0,,,,,,,,0,8.4,103.67,32.04,0,,,,0,395.87,3.22,67.7,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 31m 42s,17:20:10 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,66.87,66.55,5.19,5.11,0,,,,,,,,0,8.4,103.67,32.04,0,,,,0,395.87,3.21,67.7,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 31m 42s,17:20:11 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,66.87,66.54,5.19,5.11,0,,,,,,,,0,8.4,103.67,32.04,0,,,,0,395.87,3.21,67.7,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 31m 45s,17:20:13 - 12.05.2025,0,0,0d 0h 0m 5s,0,0,,66.87,66.54,5.19,5.11,0,,,,,,,,0,8.4,103.66,32.04,0,,,,0,395.87,3.22,67.69,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.33,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.58,5.23,5.15,0,,,,,,,,0,8.45,104.33,31.72,0,,,,0,309.34,3.89,67.81,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.83,66.58,5.23,5.14,0,,,,,,,,0,8.45,104.32,31.72,0,,,,0,309.34,3.89,67.81,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.83,66.57,5.23,5.14,0,,,,,,,,0,8.45,104.32,31.72,0,,,,0,309.34,3.89,67.81,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.83,66.57,5.23,5.14,0,,,,,,,,0,8.45,104.31,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.83,66.58,5.23,5.14,0,,,,,,,,0,8.45,104.31,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:22 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.83,66.58,5.23,5.14,0,,,,,,,,0,8.45,104.3,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 54s,17:21:23 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.58,5.22,5.14,0,,,,,,,,0,8.45,104.3,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 55s,17:21:23 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.3,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 55s,17:21:23 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.29,31.72,0,,,,0,309.34,3.89,67.81,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 59s,17:21:27 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.29,31.71,0,,,,0,307.3,3.88,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 32m 59s,17:21:27 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.29,31.71,0,,,,0,307.3,3.88,67.84,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 33m 0s,17:21:28 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,307.3,3.88,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 33m 0s,17:21:28 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,66.84,66.59,5.22,5.14,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,307.3,3.88,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 33m 0s,17:21:28 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,307.3,3.88,67.84,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 33m 2s,17:21:30 - 12.05.2025,0,0,0d 0h 0m 2s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,312.45,3.89,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 33m 2s,17:21:31 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,312.45,3.89,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 33m 3s,17:21:31 - 12.05.2025,0,0,0d 0h 0m 4s,0,0,,66.85,66.6,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,312.45,3.89,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 33m 3s,17:21:32 - 12.05.2025,0,0,0d 0h 0m 4s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,312.45,3.89,67.84,0,false,false,true,false
Fuzzing (with MutationEngine),0d 0h 33m 5s,17:21:33 - 12.05.2025,0,0,0d 0h 0m 5s,0,0,,66.84,66.59,5.23,5.15,0,,,,,,,,0,8.45,104.3,31.71,0,,,,0,312.45,3.88,67.84,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 35m 32s,17:24:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.73,66.37,5.06,5.08,0,,,,,,,,0,8.55,102.19,32.05,0,,,,0,384.53,3.12,68.12,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 35m 32s,17:24:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.73,66.38,5.06,5.08,0,,,,,,,,0,8.55,102.19,32.05,0,,,,0,384.53,3.12,68.12,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 35m 32s,17:24:00 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.73,66.37,5.07,5.09,0,,,,,,,,0,8.55,102.2,32.05,0,,,,0,384.53,3.13,68.12,0,false,false,false,true
Fuzzing (with MutationEngine),0d 0h 35m 34s,17:24:03 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,66.73,66.37,5.07,5.09,0,,,,,,,,0,8.55,102.2,32.05,0,,,,0,384.53,3.13,68.11,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 35m 35s,17:24:03 - 12.05.2025,0,0,0d 0h 0m 3s,0,0,,66.73,66.38,5.07,5.09,0,,,,,,,,0,8.55,102.21,32.05,0,,,,0,384.53,3.12,68.11,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 24s,17:24:52 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.65,66.35,5.11,5.1,0,,,,,,,,0,8.59,102.06,32.18,0,,,,0,382.55,2.78,68.06,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 25s,17:24:53 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.66,66.35,5.11,5.1,0,,,,,,,,0,8.59,102.06,32.18,0,,,,0,382.55,2.78,68.06,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 25s,17:24:53 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.66,66.36,5.11,5.1,0,,,,,,,,0,8.59,102.06,32.18,0,,,,0,382.55,2.78,68.06,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 25s,17:24:53 - 12.05.2025,0,0,0d 0h 0m 0s,0,0,,66.66,66.36,5.11,5.1,0,,,,,,,,0,8.59,102.05,32.18,0,,,,0,382.55,2.78,68.06,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 25s,17:24:53 - 12.05.2025,0,0,0d 0h 0m 1s,0,0,,66.66,66.36,5.11,5.1,0,,,,,,,,0,8.59,102.05,32.18,0,,,,0,382.55,2.78,68.06,0,true,false,false,false
Fuzzing (with MutationEngine),0d 0h 36m 36s,17:25:04 - 12.05.2025,0,0,0d 0h 0m 4s,0,0,,66.66,66.35,5.04,5.03,0,,,,,,,,0,8.59,101.96,32.16,0,,,,0,388.95,2.76,67.92,0,false,false,false,true
